Train Epoch: [1][2368/10010]	Data 0.006233	Time 0.185981	Loss 6.8346	Entropy 6.8339		Acc1 0.18	Acc5 0.93
Train Epoch: [1][2384/10010]	Data 0.009004	Time 0.186968	Loss 6.8331	Entropy 6.8323		Acc1 0.18	Acc5 0.94
Train Epoch: [1][2400/10010]	Data 0.008371	Time 0.186795	Loss 6.8314	Entropy 6.8306		Acc1 0.19	Acc5 0.95
Train Epoch: [1][2416/10010]	Data 0.146002	Time 0.226714	Loss 6.8299	Entropy 6.8291		Acc1 0.19	Acc5 0.96
Train Epoch: [1][2432/10010]	Data 0.179523	Time 0.261586	Loss 6.8295	Entropy 6.8282		Acc1 0.19	Acc5 0.96
Train Epoch: [1][2448/10010]	Data 0.008579	Time 0.188277	Loss 6.8292	Entropy 6.8279		Acc1 0.19	Acc5 0.96
Train Epoch: [1][2464/10010]	Data 0.009262	Time 0.185721	Loss 6.8288	Entropy 6.8274		Acc1 0.19	Acc5 0.97
Train Epoch: [1][2480/10010]	Data 0.009347	Time 0.187584	Loss 6.8277	Entropy 6.8262		Acc1 0.19	Acc5 0.98
Train Epoch: [1][2496/10010]	Data 0.188094	Time 0.273924	Loss 6.8265	Entropy 6.8248		Acc1 0.19	Acc5 0.98
Train Epoch: [1][2512/10010]	Data 0.304272	Time 0.388671	Loss 6.8257	Entropy 6.8241		Acc1 0.20	Acc5 0.99
Train Epoch: [1][2528/10010]	Data 0.268290	Time 0.351798	Loss 6.8245	Entropy 6.8229		Acc1 0.20	Acc5 0.99
Train Epoch: [1][2544/10010]	Data 0.008628	Time 0.188148	Loss 6.8231	Entropy 6.8214		Acc1 0.20	Acc5 1.00
Train Epoch: [1][2560/10010]	Data 0.006662	Time 0.181429	Loss 6.8217	Entropy 6.8200		Acc1 0.20	Acc5 1.01
Train Epoch: [1][2576/10010]	Data 0.009359	Time 0.187331	Loss 6.8202	Entropy 6.8185		Acc1 0.20	Acc5 1.02
Train Epoch: [1][2592/10010]	Data 0.007938	Time 0.187489	Loss 6.8187	Entropy 6.8170		Acc1 0.21	Acc5 1.02
Train Epoch: [1][2608/10010]	Data 0.008583	Time 0.191821	Loss 6.8171	Entropy 6.8155		Acc1 0.21	Acc5 1.04
Train Epoch: [1][2624/10010]	Data 0.006957	Time 0.184415	Loss 6.8156	Entropy 6.8138		Acc1 0.21	Acc5 1.05
Train Epoch: [1][2640/10010]	Data 0.008624	Time 0.188710	Loss 6.8141	Entropy 6.8124		Acc1 0.21	Acc5 1.06
Train Epoch: [1][2656/10010]	Data 0.007896	Time 0.186426	Loss 6.8125	Entropy 6.8108		Acc1 0.21	Acc5 1.06
Train Epoch: [1][2672/10010]	Data 0.006734	Time 0.184870	Loss 6.8109	Entropy 6.8092		Acc1 0.22	Acc5 1.07
Train Epoch: [1][2688/10010]	Data 0.008818	Time 0.183803	Loss 6.8092	Entropy 6.8075		Acc1 0.22	Acc5 1.08
Train Epoch: [1][2704/10010]	Data 0.006108	Time 0.182965	Loss 6.8077	Entropy 6.8060		Acc1 0.22	Acc5 1.09
Train Epoch: [1][2720/10010]	Data 0.008095	Time 0.187043	Loss 6.8061	Entropy 6.8044		Acc1 0.22	Acc5 1.10
Train Epoch: [1][2736/10010]	Data 0.006649	Time 0.189409	Loss 6.8045	Entropy 6.8028		Acc1 0.23	Acc5 1.11
Train Epoch: [1][2752/10010]	Data 0.008990	Time 0.185417	Loss 6.8027	Entropy 6.8009		Acc1 0.23	Acc5 1.12
Train Epoch: [1][2768/10010]	Data 0.006418	Time 0.184346	Loss 6.8009	Entropy 6.7991		Acc1 0.23	Acc5 1.13
Train Epoch: [1][2784/10010]	Data 0.008126	Time 0.188726	Loss 6.7991	Entropy 6.7974		Acc1 0.23	Acc5 1.13
Train Epoch: [1][2800/10010]	Data 0.009529	Time 0.186726	Loss 6.7976	Entropy 6.7959		Acc1 0.23	Acc5 1.15
Train Epoch: [1][2816/10010]	Data 0.008691	Time 0.186280	Loss 6.7960	Entropy 6.7943		Acc1 0.24	Acc5 1.16
Train Epoch: [1][2832/10010]	Data 0.009591	Time 0.192779	Loss 6.7943	Entropy 6.7926		Acc1 0.24	Acc5 1.16
Train Epoch: [1][2848/10010]	Data 0.009470	Time 0.186276	Loss 6.7925	Entropy 6.7910		Acc1 0.24	Acc5 1.17
Train Epoch: [1][2864/10010]	Data 0.009881	Time 0.186195	Loss 6.7910	Entropy 6.7892		Acc1 0.24	Acc5 1.18
Train Epoch: [1][2880/10010]	Data 0.010199	Time 0.187171	Loss 6.7890	Entropy 6.7875		Acc1 0.25	Acc5 1.20
Train Epoch: [1][2896/10010]	Data 0.146948	Time 0.228565	Loss 6.7873	Entropy 6.7856		Acc1 0.25	Acc5 1.21
